,Beginning Cash,Assets Liabilities Change (Total),Other investing activities,Dividends Paid (Common),Accounts Payable Change,Non Cash Items (Other),Change in payables and accrued liability,Operating Cash Flow,Investments Change (Net),Capital Stock Change,Net Cash/Marketcap,Investing cash flow,Other financial activities,Dividends Paid (Total),Issuance/Purchase of Shares,Depreciation & Amortization,Financing cash flow,Long-Term Investments Change (Net),Capital expenditures,Change in Cash,Change in other assets and liabilities,Stock Based Compensation,Ending Cash,Accounts Receivable Change,Repayment/Issuance of Debt (Net),"Equity Repurchase (Common, Net)",Exchange Rate Adjustment,Net Income,Net Aquisitions,Short Term Investments Change (Net),year,ticker,Change in inventories,"Equity Repurchase (Preffered, Net)",Other operating activities,Income tax paid,Change in intangibles (net),Dividends Paid (Preffered),Discontinued Operations and Adjustments
3,329300000.0,-37300000.0,-998300000.0,0.0,,171100000.0,17300000.0,812300000.0,900000.0,-300400000.0,0.6569,-1024200000.0,-26100000.0,,-300400000.0,22400000.0,400300000.0,,-26800000.0,188400000.0,6000000.0,7600000.0,517700000.0,-58000000.0,726799800.0,-300400000.0,,656100000.0,,900000.0,2019,CACC,,,,-60600000.0,,,
4,263800000.0,-5900000.0,-1200600000.0,0.0,,116300000.0,41600000.0,703900000.0,-12600000.0,-129100000.0,0.4624,-1238300000.0,-20700000.0,,-129100000.0,19500000.0,599900000.0,,-25100000.0,65500000.0,-4400000.0,10300000.0,329300000.0,-6000000.0,749700200.0,-129100000.0,,574000000.0,,-12600000.0,2018,CACC,,,,-43100000.0,,,
5,239300000.0,20200000.0,-862300000.0,0.0,,59200000.0,10300000.0,566000000.0,-1100000.0,-123500000.0,0.4309,-871800000.0,-17100000.0,,-123500000.0,16400000.0,330300000.0,,-8400000.0,24500000.0,-6500000.0,15400000.0,263800000.0,0.0,470900100.0,-123500000.0,,470200000.0,,-1100000.0,2017,CACC,,,,16400000.0,,,
6,173700000.0,37200000.0,-875299900.0,0.0,,121900000.0,11800000.0,507200000.0,2600000.0,-121700000.0,0.5466,-878200000.0,22500000.0,,-121700000.0,15300000.0,436600000.0,,-5500000.0,65600000.0,-5900000.0,7400000.0,239300000.0,8000000.0,535800000.0,-121700000.0,,332800000.0,,2600000.0,2016,CACC,,,,31300000.0,,,
7,6400000.0,500000.0,-639900000.0,0.0,,89800000.0,13000000.0,404200000.0,4400000.0,-86500000.0,0.4128,-639500000.0,-10300000.0,,-86500000.0,14200000.0,235200000.0,,-4000000.0,-100000.0,-1000000.0,12400000.0,6300000.0,0.0,331999900.0,-86500000.0,,299700000.0,,4400000.0,2015,CACC,,,,-11500000.0,,,
8,4200000.0,-20400000.0,-359200100.0,0.0,,106200000.0,600000.0,365200000.0,100000.0,-343100000.0,0.5057,-363400000.0,-20600000.0,,-343100000.0,13200000.0,400000.0,,-4300000.0,2200000.0,-3700000.0,15300000.0,6400000.0,0.0,364099900.0,-343100000.0,,266200000.0,,100000.0,2014,CACC,,,,-17300000.0,,,
9,9000000.0,20100000.0,-320100000.0,0.0,,39300000.0,8000000.0,325700000.0,-7900000.0,-134600000.0,0.3946,-333600000.0,-4200000.0,,-134600000.0,13200000.0,3100000.0,,-5600000.0,-4800000.0,-1500000.0,8500000.0,4200000.0,0.0,141900100.0,-134600000.0,,253100000.0,,-7900000.0,2013,CACC,,,,13600000.0,,,
0,22679000000.0,-21000000.0,-4780000000.0,-353000000.0,,0.0,131000000.0,638000000.0,-5090000000.0,-15000000.0,-0.0163,-9952000000.0,-10403000000.0,-376000000.0,-15000000.0,122000000.0,-7083000000.0,-5090000000.0,-82000000.0,-16397000000.0,,60000000.0,6282000000.0,-152000000.0,3711000000.0,-15000000.0,,1151000000.0,,,2022,CMA,0.0,0.0,-614000000.0,,,-23000000.0,
1,15767000000.0,145000000.0,4078000000.0,-369000000.0,,-345000000.0,132000000.0,634000000.0,-2285000000.0,-695000000.0,-1.7046,1723000000.0,8442000000.0,-392000000.0,-695000000.0,135000000.0,4555000000.0,-2285000000.0,-70000000.0,6912000000.0,,41000000.0,22679000000.0,13000000.0,-2800000000.0,-695000000.0,,1168000000.0,,,2021,CMA,0.0,0.0,-469000000.0,,,-23000000.0,
2,5818000000.0,-4000000.0,-2110000000.0,-375000000.0,,423000000.0,-29000000.0,928000000.0,-2413000000.0,199000000.0,-1.3074,-4602000000.0,15553000000.0,-383000000.0,199000000.0,123000000.0,13623000000.0,-2413000000.0,-79000000.0,9949000000.0,,24000000.0,15767000000.0,25000000.0,-1746000000.0,-195000000.0,,497000000.0,,,2020,CMA,0.0,394000000.0,-111000000.0,,,-8000000.0,
3,4561000000.0,-10000000.0,-311000000.0,-402000000.0,,100000000.0,-27000000.0,1090000000.0,-97000000.0,-1376000000.0,0.1952,-494000000.0,1712000000.0,-402000000.0,-1376000000.0,116000000.0,661000000.0,-97000000.0,-86000000.0,1257000000.0,,39000000.0,5818000000.0,17000000.0,727000000.0,-1376000000.0,,1202000000.0,,,2019,CMA,0.0,0.0,-318000000.0,,,0.0,
4,5845000000.0,4000000.0,-1030000000.0,-263000000.0,,70000000.0,49000000.0,1616000000.0,-36000000.0,-1286000000.0,0.1532,-1156000000.0,-2079000000.0,-263000000.0,-1286000000.0,123000000.0,-1744000000.0,-36000000.0,-90000000.0,-1284000000.0,,48000000.0,4561000000.0,-45000000.0,1884000000.0,-1286000000.0,,1235000000.0,,,2018,CMA,0.0,0.0,184000000.0,,,0.0,
5,7218000000.0,8000000.0,-132000000.0,-180000000.0,,168000000.0,41000000.0,1085000000.0,81000000.0,-442000000.0,-0.0876,-120000000.0,-1185000000.0,-180000000.0,-442000000.0,127000000.0,-2338000000.0,81000000.0,-69000000.0,-1373000000.0,,39000000.0,5845000000.0,-33000000.0,-531000000.0,-442000000.0,,743000000.0,,,2017,CMA,0.0,0.0,39000000.0,,,0.0,
6,6147000000.0,17000000.0,-100000000.0,-152000000.0,,229000000.0,37000000.0,486000000.0,-59000000.0,-163000000.0,-0.1813,-254000000.0,-998000000.0,-152000000.0,-163000000.0,129000000.0,839000000.0,-59000000.0,-95000000.0,1071000000.0,,34000000.0,7218000000.0,-20000000.0,2152000000.0,-163000000.0,,477000000.0,,,2016,CMA,0.0,0.0,-366000000.0,,,0.0,
7,6071000000.0,-47000000.0,-627000000.0,-147000000.0,,155000000.0,-35000000.0,865000000.0,-2509000000.0,-228000000.0,-0.4349,-3255000000.0,2524000000.0,-147000000.0,-228000000.0,131000000.0,2466000000.0,-2509000000.0,-119000000.0,76000000.0,,38000000.0,6147000000.0,-12000000.0,317000000.0,-228000000.0,,521000000.0,,,2015,CMA,0.0,0.0,105000000.0,,,0.0,
8,6451000000.0,-5000000.0,-3123000000.0,-137000000.0,,158000000.0,-14000000.0,639000000.0,-550000000.0,-211000000.0,-0.4168,-3743000000.0,4019000000.0,-137000000.0,-211000000.0,136000000.0,2724000000.0,-550000000.0,-70000000.0,-380000000.0,,38000000.0,6071000000.0,-4000000.0,-947000000.0,-211000000.0,,593000000.0,,,2014,CMA,13000000.0,0.0,-243000000.0,,,0.0,
9,4534000000.0,51000000.0,611000000.0,-123000000.0,,101000000.0,38000000.0,836000000.0,665000000.0,-258000000.0,-0.3471,1174000000.0,1225000000.0,-123000000.0,-258000000.0,145000000.0,-93000000.0,665000000.0,-102000000.0,1917000000.0,,35000000.0,6451000000.0,7000000.0,-937000000.0,-258000000.0,,541000000.0,,,2013,CMA,6000000.0,0.0,-2000000.0,,,0.0,
0,447145000.0,27475000.0,,-488422000.0,1362000.0,-264926000.0,125708000.0,217268000.0,,-25958000.0,1.4636,-206524000.0,-15484000.0,-488422000.0,-25958000.0,-11636000.0,-219326000.0,,,-2058000.0,-99595000.0,,445087000.0,-40125000.0,310538100.0,-25958000.0,,466355000.0,,,2022,OBDC,,,,,,,
1,357911000.0,31148000.0,,-460854000.0,10109000.0,-1827010000.0,25504000.0,-1227163000.0,,-2604000.0,1.1971,-1624229000.0,-44875000.0,-460854000.0,-2604000.0,-56183000.0,1316397000.0,,,89234000.0,-10781000.0,,447145000.0,6316000.0,1824730000.0,-2604000.0,,624882000.0,,,2021,OBDC,,,,,,,
2,317159000.0,61952000.0,,-453497000.0,20432000.0,-1976713000.0,22755000.0,-1560317000.0,,-150250000.0,1.0054,-2065103000.0,-63961000.0,-453497000.0,-150250000.0,-33296000.0,1601069000.0,,,40752000.0,15831000.0,,357911000.0,2934000.0,2268777000.0,-150250000.0,,387740000.0,,,2020,OBDC,,,,,,,
3,127603000.0,-23565000.0,,-221107000.0,5135000.0,-2979435000.0,8774000.0,-2527083000.0,,2495850000.0,0.4689,-2965326000.0,-36058000.0,-221107000.0,2495850000.0,-22084000.0,2716639000.0,,,189556000.0,-28224000.0,,317159000.0,-9250000.0,477954100.0,2495850000.0,,498001000.0,,,2019,OBDC,,,,,,,
4,20071000.0,14031000.0,,-90035000.0,3414000.0,-3371087000.0,13954000.0,-3171870000.0,,1724864000.0,0.3003,-3411106000.0,-15642000.0,-90035000.0,1724864000.0,-17057000.0,3279402000.0,,,107532000.0,-23237000.0,,127603000.0,19900000.0,1660215000.0,1724864000.0,,202243000.0,,,2018,OBDC,,,,,,,
5,209353000.0,-19572000.0,,-28074000.0,7057000.0,-1415170000.0,2541000.0,-1334725000.0,,749933000.0,0.3003,0.0,-13416000.0,-28074000.0,749933000.0,-3723000.0,1145443000.0,,,-189282000.0,-9270000.0,,20071000.0,-19900000.0,437000000.0,749933000.0,,103740000.0,,,2017,OBDC,,,,,,,
6,0.0,4724000.0,,-1371000.0,6425000.0,-966538900.0,1968000.0,-945028000.0,,665259000.0,0.3003,0.0,-4507000.0,-1371000.0,665259000.0,150000.0,1154381000.0,,,209353000.0,-3669000.0,,209353000.0,-3349000.0,495000000.0,665259000.0,,16637000.0,,,2016,OBDC,,,,,,,
0,2547980000.0,-94525000.0,-224534500.0,-193140000.0,-16036000.0,5593000.0,,506526000.0,-1706746000.0,-65721000.0,0.2869,-1963627000.0,-2237920000.0,-193140000.0,-65721000.0,70942000.0,-666746000.0,-1706746000.0,-32347000.0,-2123847000.0,,11765000.0,424133000.0,-78489000.0,1830035000.0,-65721000.0,,524516000.0,0.0,,2022,PB,,,,,,,
1,1343549000.0,96213000.0,1603133000.0,-184253000.0,-2014000.0,-7693000.0,,694728000.0,-4333191000.0,-52089000.0,-0.3062,-2724903000.0,3412432000.0,-184253000.0,-52089000.0,86911000.0,3234606000.0,-4333191000.0,5156000.0,1204431000.0,,12572000.0,2547980000.0,98227000.0,58516000.0,-52089000.0,,519297000.0,0.0,,2021,PB,,,,,,,
2,574108000.0,18125000.0,-1254694000.0,-173823000.0,-44075000.0,-28843000.0,,582321000.0,-11378900.0,-115161000.0,-0.1389,-1274308000.0,3166853000.0,-173823000.0,-115161000.0,64135000.0,1461428000.0,-11378900.0,-8233000.0,769441000.0,,12607000.0,1343549000.0,62200000.0,-1416441000.0,-115161000.0,,528904000.0,0.0,,2020,PB,,,,,,,
3,411127000.0,60765000.0,68875800.0,-128900000.0,-31402000.0,-39623000.0,,403014000.0,1281431000.0,-94484000.0,0.2325,1259988000.0,510150000.0,-128900000.0,-94484000.0,49320000.0,-1500021000.0,1281431000.0,-13272000.0,162981000.0,,10606000.0,574108000.0,92167000.0,-1786787000.0,-94484000.0,,332552000.0,-77047000.0,,2019,PB,,,,,,,
4,392313000.0,-72293000.0,-348944000.0,-104053000.0,-58051000.0,20795000.0,,320146000.0,232058600.0,0.0,-0.0929,-118952000.0,-564796000.0,-104053000.0,0.0,49832000.0,-182380000.0,232058600.0,-2066000.0,18814000.0,,10488000.0,411127000.0,-14242000.0,486469000.0,0.0,,321812000.0,0.0,,2018,PB,,,,,,,
5,437381000.0,49395000.0,-387499000.0,-95888000.0,31519000.0,11303000.0,,390725000.0,16004900.0,148000.0,-0.0792,-372594000.0,514375000.0,-95888000.0,148000.0,57862000.0,-63199000.0,16004900.0,-1099000.0,-45068000.0,,6942000.0,392313000.0,17876000.0,-481834000.0,148000.0,,272165000.0,0.0,,2017,PB,,,,,,,
6,563962000.0,-16758000.0,64390000.0,-86226000.0,-26987000.0,12046000.0,,334355000.0,-23029300.0,-50279000.0,-0.0858,41007000.0,-862780000.0,-86226000.0,-50279000.0,64601000.0,-501943000.0,-23029300.0,8610000.0,-126581000.0,,9547000.0,437381000.0,10229000.0,497342000.0,-50279000.0,,274466000.0,-8963000.0,,2016,PB,,,,,,,
7,677854000.0,-54590000.0,-136829000.0,-78258000.0,5497000.0,-905000.0,,310814000.0,-517478500.0,290000.0,-0.1183,-650628000.0,-10984000.0,-78258000.0,290000.0,79663000.0,225922000.0,-517478500.0,3680000.0,-113892000.0,,11095000.0,563962000.0,-60087000.0,314874000.0,290000.0,,286646000.0,0.0,,2015,PB,,,,,,,
8,381390000.0,5652000.0,226392000.0,-68384000.0,2258000.0,-27626000.0,,348261000.0,-802864300.0,3705000.0,-0.1339,-72184000.0,135865000.0,-68384000.0,3705000.0,72794000.0,20387000.0,-802864300.0,16690000.0,296464000.0,,8236000.0,677854000.0,3394000.0,-50799000.0,3705000.0,,297441000.0,487599000.0,,2014,PB,,,,,,,
9,326304000.0,22081000.0,-47889000.0,-54039000.0,-8424000.0,-20875000.0,,307657000.0,-508562000.0,5379000.0,-0.0671,8850000.0,167141000.0,-54039000.0,5379000.0,85053000.0,-261421000.0,-508562000.0,-11648000.0,55086000.0,,4175000.0,381390000.0,30505000.0,-379902000.0,5379000.0,,221398000.0,576949000.0,,2013,PB,,,,,,,
0,81491000.0,-339057000.0,-72899000.0,-92128000.0,-8652000.0,75150000.0,,588817000.0,-321992000.0,-97914000.0,0.1823,-398872000.0,-154000.0,-92128000.0,-97914000.0,21371000.0,-190196000.0,,-3981000.0,-251000.0,-261544000.0,18381000.0,81240000.0,-11211000.0,0.0,-97914000.0,,831353000.0,0.0,-321992000.0,2022,ESNT,,,0.0,-57650000.0,,,
1,102830000.0,-83437000.0,-58553000.0,-77724000.0,3068000.0,73792000.0,,709256000.0,-522116000.0,-163855000.0,0.1506,-583167000.0,-5849000.0,-77724000.0,-163855000.0,37118000.0,-147428000.0,,-2498000.0,-21339000.0,-31668000.0,20844000.0,81491000.0,3337000.0,100000000.0,-163855000.0,,681783000.0,0.0,-522116000.0,2021,ESNT,,,0.0,-58174000.0,,,
2,71350000.0,232259000.0,-5121000.0,-69410000.0,22870000.0,55910000.0,,727931000.0,-1146850000.0,433608000.0,0.1195,-1154417000.0,-6232000.0,-69410000.0,433608000.0,26721000.0,457966000.0,,-2446000.0,31480000.0,258988000.0,18462000.0,102830000.0,-8848000.0,100000000.0,433608000.0,,413041000.0,-17012000.0,-1146850000.0,2020,ESNT,,,0.0,-40751000.0,,,
3,64946000.0,-59059000.0,-47537000.0,-29348000.0,3467000.0,73687000.0,,589848000.0,-494130000.0,-9005000.0,0.0761,-545076000.0,-15000.0,-29348000.0,-9005000.0,19507000.0,-38368000.0,,-3409000.0,6404000.0,741000.0,16588000.0,71350000.0,-3767000.0,0.0,-9005000.0,,555713000.0,-49789000.0,-494130000.0,2019,ESNT,,,0.0,-59500000.0,,,
4,43524000.0,75787000.0,-30544000.0,0.0,479000.0,64547000.0,,625321000.0,-512306900.0,-31414000.0,0.0477,-546905000.0,-580000.0,0.0,-31414000.0,17624000.0,-56994000.0,,-4054000.0,21422000.0,32654000.0,15073000.0,64946000.0,-7118000.0,-25000000.0,-31414000.0,,467363000.0,-30860000.0,-512306900.0,2018,ESNT,,,0.0,49772000.0,,,
5,27531000.0,-24377000.0,-2690000.0,0.0,-734000.0,-2758000.0,,368573000.0,-687359000.0,190252000.0,0.0501,-690142000.0,-2690000.0,0.0,190252000.0,15961000.0,337562000.0,,-2783000.0,15993000.0,55402000.0,18688000.0,43524000.0,-8160000.0,150000000.0,190252000.0,,379747000.0,0.0,-687359000.0,2017,ESNT,,,0.0,-70885000.0,,,
6,24606000.0,-35108000.0,1225000.0,0.0,5151000.0,72511000.0,,274559000.0,-362154000.0,-4024000.0,0.0246,-365316000.0,-2294000.0,0.0,-4024000.0,14550000.0,93682000.0,,-3162000.0,2925000.0,26556000.0,16881000.0,27531000.0,-4955000.0,100000000.0,-4024000.0,,222606000.0,0.0,-362154000.0,2016,ESNT,,,0.0,-61860000.0,,,
7,24411000.0,-7231000.0,0.0,0.0,4562000.0,63236000.0,,226559000.0,-215752000.0,-5705000.0,-0.0124,-220712000.0,53000.0,0.0,-5705000.0,13223000.0,-5652000.0,,-4960000.0,195000.0,50774000.0,13633000.0,24606000.0,-2828000.0,0.0,-5705000.0,,157331000.0,0.0,-215752000.0,2015,ESNT,,,0.0,-59739000.0,,,
8,477655000.0,1452000.0,0.0,0.0,1368000.0,56209000.0,,153704000.0,-723807000.0,123943000.0,-0.0113,-727700000.0,-3191000.0,0.0,123943000.0,9355000.0,120752000.0,,-3893000.0,-453244000.0,55560000.0,12520000.0,24411000.0,-3803000.0,0.0,123943000.0,,88497000.0,0.0,-723807000.0,2014,ESNT,,,-1809000.0,-51673000.0,,,
9,22315000.0,52892000.0,0.0,0.0,7202000.0,-4786000.0,,119008000.0,-94094000.0,438092000.0,-0.3837,-96760000.0,-5000000.0,0.0,438092000.0,5489000.0,433092000.0,,-2666000.0,455340000.0,58802000.0,3597000.0,477655000.0,-5112000.0,0.0,438092000.0,,65413000.0,0.0,-94094000.0,2013,ESNT,,,0.0,-8000000.0,,,
0,6721571000.0,910257000.0,-3918794000.0,-146664000.0,2609000.0,269104000.0,,1730893000.0,-1200896000.0,-114887000.0,-0.0983,-4860396000.0,-1780132000.0,-146664000.0,-114887000.0,55483000.0,-2279505000.0,-1200896000.0,9179000.0,-5409008000.0,800993000.0,35638000.0,1312563000.0,123873000.0,-237822000.0,-114887000.0,,496049000.0,250115000.0,,2022,SSB,,0.0,,-17218000.0,,0.0,
1,4609255000.0,-25399000.0,553626000.0,-135337000.0,-3759000.0,-105959000.0,,415689000.0,-2855666000.0,-142132000.0,-0.997,-2319261000.0,4367662000.0,-135337000.0,-142132000.0,71504000.0,4015888000.0,-2855666000.0,22708000.0,2112316000.0,-76705000.0,25721000.0,6721571000.0,108908000.0,-74305000.0,-142132000.0,,475543000.0,-39929000.0,,2021,SSB,,0.0,,-53843000.0,,0.0,
2,688704000.0,199497900.0,-124929000.0,-98256000.0,-3683000.0,204385000.0,,536943000.0,-1221026000.0,-29213000.0,-0.8662,1229778000.0,2902023000.0,-98256000.0,-29213000.0,12428000.0,2153830000.0,-1221026000.0,9357000.0,3920551000.0,82721000.0,23318000.0,4609255000.0,198405900.0,-620724000.0,-29213000.0,,120632000.0,2566376000.0,,2020,SSB,,0.0,,-77946000.0,,0.0,
3,408983000.0,-48627000.0,-359532000.0,-57696000.0,197000.0,15777000.0,,181028000.0,-428184000.0,-156807000.0,0.3585,-795053000.0,530163000.0,-57696000.0,-156807000.0,27395000.0,893746000.0,-428184000.0,-7337000.0,279721000.0,-4131000.0,8839000.0,688704000.0,-36157000.0,578085900.0,-156807000.0,,186483000.0,0.0,,2019,SSB,,0.0,,-8536000.0,,0.0,
4,377627000.0,56985000.0,-388128000.0,-50557000.0,1930000.0,4592000.0,,283711000.0,106428000.0,-68214000.0,-0.0653,-282149000.0,114779000.0,-50557000.0,-68214000.0,43263000.0,29794000.0,106428000.0,-449000.0,31356000.0,9698000.0,8783000.0,408983000.0,45214000.0,33786000.0,-68214000.0,,178871000.0,0.0,,2018,SSB,,0.0,,143000.0,,0.0,
5,374448000.0,37039000.0,-614655000.0,-38623000.0,-948000.0,37740000.0,,197890000.0,383740000.0,-2492000.0,-0.0622,-60900000.0,226045000.0,-38623000.0,-2492000.0,35557000.0,-133811000.0,383740000.0,-15148000.0,3179000.0,-25242000.0,6934000.0,377627000.0,61270000.0,-318741000.0,-2492000.0,,87554000.0,185163000.0,,2017,SSB,,0.0,,1959000.0,,0.0,
6,695794000.0,-14037000.0,-663378000.0,-29285000.0,-831000.0,20209000.0,,138011000.0,-1805000.0,-2852000.0,-0.1523,-690919000.0,238171000.0,-29285000.0,-2852000.0,30557000.0,231562000.0,-1805000.0,-25736000.0,-321346000.0,-2358000.0,6220000.0,374448000.0,-10953000.0,25528000.0,-2852000.0,,101282000.0,0.0,,2016,SSB,,0.0,,105000.0,,0.0,
7,417869000.0,31512000.0,-281016000.0,-23710000.0,-2121000.0,21411000.0,,186868000.0,-210361000.0,-3608000.0,-0.3715,-103015000.0,201097000.0,-23710000.0,-3608000.0,34472000.0,194072000.0,-210361000.0,-15186000.0,277925000.0,1485000.0,5803000.0,695794000.0,19053000.0,20293000.0,-3608000.0,,99473000.0,403548000.0,,2015,SSB,,0.0,,13095000.0,,0.0,
8,479461000.0,-34528000.0,11594000.0,-19785000.0,-2421000.0,30572000.0,,118647000.0,-8905000.0,-64382000.0,-0.1975,-9497000.0,-94455000.0,-20858000.0,-64382000.0,47166000.0,-170742000.0,-8905000.0,-12186000.0,-61592000.0,21759000.0,3908000.0,417869000.0,-33057000.0,8953000.0,618000.0,,75437000.0,0.0,,2014,SSB,,-65000000.0,,-20809000.0,,-1073000.0,
9,380864000.0,146933000.0,205855000.0,-15274000.0,-3916000.0,-4694000.0,,242405000.0,52752000.0,1733000.0,-0.2856,418423000.0,-264673000.0,-16628000.0,1733000.0,50947000.0,-562231000.0,52752000.0,-13687000.0,98597000.0,55021000.0,3322000.0,479461000.0,55511000.0,-282663000.0,1733000.0,,49219000.0,173503000.0,,2013,SSB,,0.0,,40317000.0,,-1354000.0,
0,120046000.0,-492375000.0,-85353000.0,-59571000.0,,203518000.0,19993000.0,469305000.0,-35817000.0,-157864000.0,0.325,-336443000.0,-1838000.0,-59571000.0,-157864000.0,504667000.0,-139273000.0,,-118488000.0,-2716000.0,-505774000.0,10853000.0,117330000.0,-1217000.0,80000000.0,-157864000.0,3695000.0,253495000.0,-96785000.0,-35817000.0,2022,FCFS,-3141000.0,,,-2236000.0,,,
1,65850000.0,-16484000.0,-5844000.0,-47533000.0,,53344000.0,26180000.0,223304000.0,-73340000.0,-49230000.0,0.4123,-744637000.0,-12244000.0,-47533000.0,-49230000.0,61535000.0,576993000.0,,-121529000.0,54196000.0,-19469000.0,5150000.0,120046000.0,-2492000.0,686000000.0,-49230000.0,-1464000.0,124909000.0,-543924000.0,-73340000.0,2021,FCFS,-27006000.0,,,6303000.0,,,
2,46527000.0,33138000.0,1590000.0,-44752000.0,,38793000.0,8621000.0,222264000.0,105418000.0,-105830000.0,0.2199,-20352000.0,-11631000.0,-44752000.0,-105830000.0,43754000.0,-186502000.0,,-83045000.0,19323000.0,1400000.0,2914000.0,65850000.0,5474000.0,-24289000.0,-105830000.0,3913000.0,106579000.0,-44315000.0,105418000.0,2020,FCFS,29174000.0,,,-11531000.0,,,
3,71793000.0,5561000.0,34406000.0,-43952000.0,,18083000.0,-3383000.0,231596000.0,34406000.0,-115705000.0,0.1935,-137053000.0,-1149000.0,-43952000.0,-115705000.0,43334000.0,-120806000.0,,-118972000.0,-25266000.0,-1049000.0,8680000.0,46527000.0,110000.0,40000000.0,-115705000.0,997000.0,164618000.0,-52487000.0,34406000.0,2019,FCFS,5842000.0,,,4041000.0,,,
4,114423000.0,21469000.0,10125000.0,-40853000.0,,24132000.0,3077000.0,243429000.0,0.0,-273260000.0,0.1726,-159247000.0,-948000.0,-40853000.0,-273260000.0,44622000.0,-127061000.0,,-55673000.0,-42630000.0,249000.0,5786000.0,71793000.0,-432000.0,188000000.0,-273260000.0,249000.0,153206000.0,-113699000.0,0.0,2018,FCFS,3321000.0,,,14822000.0,,,
5,89955000.0,4957000.0,40735000.0,-36836000.0,,15413000.0,-35135000.0,220357000.0,0.0,-91433000.0,0.101,1397000.0,-5342000.0,-36836000.0,-91433000.0,56095000.0,-197506000.0,,-37135000.0,24468000.0,12291000.0,3069000.0,114423000.0,-1411000.0,-63895000.0,-91433000.0,220000.0,143892000.0,-2203000.0,0.0,2017,FCFS,16193000.0,,,11608000.0,,,
6,86954000.0,-17090000.0,46012000.0,-19808000.0,,20757000.0,-16335000.0,96854000.0,0.0,0.0,0.2456,-25967000.0,-2373000.0,-19808000.0,0.0,33060000.0,-58713000.0,,-33863000.0,3001000.0,6654000.0,4174000.0,89955000.0,1776000.0,-36532000.0,0.0,-9173000.0,60127000.0,-38116000.0,0.0,2016,FCFS,-4619000.0,,,-2790000.0,,,
7,67992000.0,4484000.0,-3716000.0,0.0,,8673000.0,4350000.0,92749000.0,0.0,-30079000.0,0.1585,-71676000.0,3606000.0,0.0,-30079000.0,18882000.0,9127000.0,,-21073000.0,18962000.0,390000.0,429000.0,86954000.0,0.0,35600000.0,-30079000.0,-11238000.0,60710000.0,-46887000.0,0.0,2015,FCFS,-1404000.0,,,1148000.0,,,
8,70643000.0,-9888000.0,-2470000.0,0.0,,4023000.0,1272000.0,97679000.0,0.0,-38677000.0,0.0967,-85366000.0,-2469000.0,0.0,-38677000.0,18378000.0,-9098000.0,,-23954000.0,-2651000.0,-1761000.0,1979000.0,67992000.0,0.0,32048000.0,-38677000.0,-5866000.0,85166000.0,-58942000.0,0.0,2014,FCFS,-1364000.0,,,-8035000.0,,,
9,50285000.0,12555000.0,0.0,0.0,,-5044000.0,5586000.0,106718000.0,-411000.0,-29450000.0,0.0647,-140726000.0,7805000.0,0.0,-29450000.0,15361000.0,54644000.0,,-26672000.0,20358000.0,659000.0,553000.0,70643000.0,0.0,76289000.0,-29450000.0,-278000.0,83846000.0,-113643000.0,-411000.0,2013,FCFS,-1200000.0,,,7510000.0,,,
0,587293000.0,-561717000.0,238000.0,-127257000.0,11549000.0,533027000.0,-1000000.0,531376000.0,336252000.0,-550293000.0,-0.0577,313303000.0,-58018000.0,-127257000.0,-550293000.0,28651000.0,-735568000.0,3159981000.0,-23187000.0,84830000.0,-517455000.0,467339000.0,672123000.0,-42896000.0,2000000.0,-550293000.0,-24281000.0,531415000.0,0.0,-2823729000.0,2022,EVR,-1777000.0,,,-11138000.0,,,
1,838224000.0,17553000.0,827000.0,-118762000.0,568000.0,470117000.0,-5000000.0,1384898000.0,-678747800.0,-729693000.0,-0.0285,-705892000.0,-76866000.0,-118762000.0,-729693000.0,28655000.0,-925321000.0,2662840000.0,-27971000.0,-250931000.0,-1095000.0,422210000.0,587293000.0,14406000.0,0.0,-729693000.0,-4616000.0,868573000.0,0.0,-3341588000.0,2021,EVR,-1960000.0,,,5634000.0,,,
