,Book value per Share,Revenue per Share,Cash per Share,P/FCF ratio,Capex per Share,Intangible Assets out of Total Assets,Average Receivables,Capex/Depreciation,ROA,Cash ROIC,Shareholders Equity per Share,Depreciation/Fixed assets,Net Current Asset Value,P/S ratio,Free Cash Flow per Share,Average Common Equity,Average Days of Receivables,EV/FCF,EV/EBITDA,Quick Ratio,Capex to Sales,EV/Operating CF,ROIC,Average Days of Payables,Current Ratio,Graham Number,P/B ratio,Asset Turnover,Debt/Assets,Capital Expenditures,Interest Coverage,Average Assets,P/Operating CF,Average Payables,EV/Sales,Net Debt/EBITDA,Free Cash Flow,Working Capital,Operating CF/Net income,P/E ratio,Accounts Payable Turnover,ROE,EV/EBIT,Return on Tangible Assets,Interest Debt per Share,Research and Development Expense of Revenue,Share Based Compensation of Revenue,Accounts Receivable Turnover,Graham Net Nets,Price to Tangible BV,Operating CF per Share,Net Profit Margin,Free Cash Flow Yield,Earnings Yield,"Selling, General and Administrative Expense of Revenue",Debt/Equity,Days of Inventory on Hand,Inventory Turnover,year,ticker,Average Inventory
8,6.1526,1.3265,0.6068,42.5188,-0.0094,0.001,,-0.212,0.0057,0.0149,6.1526,0.2354,885262000.0,10.7955,0.3368,1855467000.0,0.0,52.0254,0.0,0.0209,0.0071,50.61,0.0221,30592.1054,1.2478,5.3917,2.3275,0.0344,0.0965,-2816000.0,,11536275000.0,234.5922,8559188500.0,13.2092,0.0,100692000.0,2154837000.0,1.5801,68.1905,0.0121,0.0353,0.0,0.0296,3.8085,0.0,0.0307,0.0,0.2068,2.3423,0.3462,0.1652,0.0235,0.0147,0.4904,0.619,0.0,0.0,2014,TFSL,
0,11.6676,41.4683,4.1164,58.9117,-1.5189,0.0966,81810000.0,-1.0477,0.164,-0.0016,11.6676,0.3035,52023000.0,4.5886,3.2299,207285500.0,41.1619,58.2405,29.7206,0.9075,0.0366,39.6121,0.321,9.9728,1.452,31.7089,16.3084,1.776,0.0857,-26320000.0,0.0,404584500.0,257.9139,14870000.0,4.5363,-0.3425,55968000.0,75883000.0,1.2399,49.6815,37.6801,0.3202,38.5505,0.4183,1.9483,0.0,0.0077,8.7833,0.0158,20.0903,4.7488,0.0924,0.017,0.0201,0.1026,0.167,0.0,0.0,2023,CRVL,
1,11.9639,36.4012,5.4923,79.9485,-1.6797,0.0927,73654000.0,-1.2468,0.1581,-0.0256,11.9639,0.3136,62143000.0,4.6273,2.1069,216398500.0,46.6458,78.4951,27.0774,1.0509,0.0461,43.6755,0.3342,10.6601,1.5463,31.6871,14.079,1.5386,0.1039,-29819000.0,0.0,420003000.0,177.7094,14002500.0,4.5432,-0.5014,37403000.0,93624000.0,1.0122,45.1582,35.2877,0.3069,34.7401,0.3909,2.43,0.0,0.008,8.7739,0.0208,17.1944,3.7865,0.1028,0.0125,0.0221,0.1046,0.2031,0.0,0.0,2022,CRVL,
2,12.2924,30.8223,7.7923,23.8467,-0.9617,0.0916,65244500.0,-0.7357,0.1102,0.0573,12.2924,0.3319,64583000.0,3.3284,4.3021,205056500.0,42.7464,22.7441,21.2367,1.2584,0.0312,18.5887,0.2733,11.5484,1.6554,26.7645,8.3458,1.3142,0.1287,-17243000.0,0.0,420510000.0,89.2541,14968500.0,3.1745,-1.0296,77136000.0,106481000.0,2.036,39.61,28.6615,0.2261,29.6474,0.2618,3.0487,0.0,0.009,8.4704,0.0351,10.1355,5.2637,0.0839,0.0419,0.0252,0.1166,0.248,0.0,0.0,2021,CRVL,
3,10.352,32.3161,4.5413,20.6114,-1.7658,0.0945,68551500.0,-1.4372,0.129,0.0133,10.352,0.2967,-17558000.0,1.6868,2.6447,192258000.0,40.5335,20.9228,12.1841,1.1145,0.0546,12.546,0.1853,12.8082,1.5633,24.514,5.2656,1.6131,0.2362,-32360000.0,0.0,367139000.0,68.7556,13920500.0,1.7123,0.1814,48466000.0,75302000.0,1.706,21.1279,33.4976,0.2464,16.7028,0.3133,5.365,0.0,0.0076,8.6391,-0.0176,6.6439,4.4105,0.08,0.0485,0.0473,0.1101,0.5183,0.0,0.0,2020,CRVL,
4,10.3653,31.6984,4.8799,19.4688,-0.8127,0.1251,68138000.0,-0.6645,0.1578,0.0581,10.3653,0.3708,92280000.0,2.0708,3.3716,182990500.0,43.7064,18.0214,13.5144,1.3945,0.0256,14.5211,0.3729,8.8961,1.8431,24.098,6.3327,2.0126,0.0,-15274000.0,0.0,296011000.0,114.9067,12465500.0,1.9168,-1.0854,63365000.0,98574000.0,1.6838,26.3614,37.7787,0.2552,18.564,0.2909,0.0,0.0,0.0073,8.7431,0.0748,7.9581,4.1843,0.0784,0.0514,0.0379,0.1062,0.0,0.0,0.0,2019,CRVL,
5,9.093,29.66,2.9626,26.4379,-1.4709,0.1468,63890500.0,-1.2716,0.1401,-0.0317,9.093,0.314,60489000.0,1.6318,1.8307,154911000.0,42.452,24.8196,12.2759,1.2319,0.0496,13.7624,0.2594,10.8853,1.6667,19.7161,5.3228,2.1922,0.0,-27689000.0,0.0,254693500.0,74.2325,15018000.0,1.5319,-0.8004,34463000.0,65328000.0,1.7412,25.4737,30.0371,0.2304,17.8561,0.265,0.0,0.0,0.0057,8.7392,0.0664,6.958,3.3016,0.0639,0.0378,0.0393,0.1063,0.0,0.0,0.0,2018,CRVL,
6,7.1401,26.7116,1.4734,40.2019,-1.5986,0.1728,61294000.0,-1.4818,0.1294,-0.0657,7.1401,0.3323,32130000.0,1.6285,1.082,135297000.0,44.2213,38.8402,11.914,1.0156,0.0598,15.678,0.2701,14.624,1.431,15.6266,6.0924,2.2767,0.0,-31041000.0,0.0,227826000.0,54.3449,14908000.0,1.5733,-0.4177,21011000.0,38816000.0,1.7657,28.6184,27.7632,0.2179,17.1628,0.2894,0.0,0.0,0.0047,8.4623,0.038,8.6209,2.6806,0.0568,0.0249,0.0349,0.1104,0.0,0.0,0.0,2017,CRVL,
7,6.6553,25.4002,1.6533,22.6173,-0.8452,0.1866,58642000.0,-0.8398,0.1321,-0.0119,6.6553,0.3746,34787000.0,1.552,1.7429,129935500.0,43.3049,21.6687,11.3428,1.1506,0.0333,14.5926,0.2903,12.1042,1.5309,14.6844,5.9231,2.3323,0.0,-16756000.0,0.0,215921000.0,53.9031,14501500.0,1.4869,-0.4966,34555000.0,42693000.0,1.7988,27.375,27.5172,0.2195,16.2562,0.2973,0.0,0.0,0.0044,8.5874,0.0445,8.6028,2.5881,0.0566,0.0442,0.0365,0.1161,0.0,0.0,0.0,2016,CRVL,
8,6.1891,23.834,1.2345,33.1602,-1.1064,0.1964,57383000.0,-1.2708,0.1342,-0.0781,6.1891,0.3196,28397000.0,1.4437,1.0377,127222500.0,42.6308,31.9705,10.7885,1.121,0.0464,15.4731,0.2781,14.6593,1.5124,13.8626,5.5598,2.3125,0.0,-22868000.0,0.0,213027000.0,63.4678,17117500.0,1.3919,-0.4015,21448000.0,37959000.0,1.5501,24.9348,22.9389,0.2247,15.0493,0.3033,0.0,0.0,0.0045,8.5849,0.0399,8.2343,2.1441,0.058,0.0302,0.0401,0.1104,0.0,0.0,0.0,2015,CRVL,
9,5.9952,22.6884,1.6521,28.8055,-0.8692,0.1959,53167000.0,-1.1178,0.1733,0.022,5.9952,0.3202,33001000.0,2.1932,1.7274,118962000.0,43.6255,27.8492,13.9234,1.2819,0.0383,18.5268,0.3853,18.199,1.6837,14.8281,8.3,2.413,0.0,-18344000.0,0.0,198431500.0,114.2818,16026000.0,2.1204,-0.4782,36456000.0,49120000.0,1.5934,30.5276,23.1084,0.2891,17.9671,0.3426,0.0,0.0,0.0045,9.0059,0.0314,12.4254,2.5967,0.0718,0.0347,0.0328,0.1085,0.0,0.0,0.0,2014,CRVL,
0,26.3196,-1.0919,2.0929,10.3187,-0.0909,0.2674,39295500.0,-0.1174,-0.0048,0.0166,26.3196,0.4095,-1640327000.0,0.0,2.352,1726558500.0,-240.096,11.5267,35.3828,0.101,-0.0833,11.0977,-0.0002,0.0,0.1325,0.0,0.9221,-0.0176,0.0873,-5627000.0,0.0,3842764000.0,-2910.7538,84968500.0,-24.8288,3.7082,145556000.0,-1494007000.0,-8.2174,0.0,0.0,-0.0107,0.0,0.0134,4.9342,0.0,-0.3691,-1.7196,-1.0921,2.1654,2.443,0.2723,0.0969,-0.0128,0.9926,0.1875,,,2023,STEP,
1,36.6081,27.4015,2.3568,7.7648,-0.0422,0.2337,33118500.0,-0.0773,0.0704,0.072,36.6081,0.4461,-2192836000.0,1.2065,4.2577,1242011500.0,9.1258,8.0873,3.578,0.0661,0.0015,8.0079,0.1494,0.0,0.0746,58.0419,0.9031,0.4958,0.0444,-2103000.0,0.0,2754448500.0,51.0018,64132000.0,1.2566,0.1427,212178000.0,-2121871000.0,1.1052,8.0831,0.0,0.1561,3.7933,-0.0941,3.73,0.0,0.0102,41.2315,-1.331,1.9482,4.2999,0.142,0.1288,0.1237,0.6687,0.1019,,,2022,STEP,
2,22.2433,26.56,6.1994,7.0659,-0.0424,0.0093,28608500.0,-0.1345,0.0626,0.1651,22.2433,0.9351,-437646000.0,1.3279,4.9916,448330000.0,14.8722,6.7898,2.9781,0.3267,0.0016,6.7326,0.431,0.0,0.338,27.3077,1.5856,0.7871,0.0,-1258000.0,0.0,1000800500.0,36.0678,41972500.0,1.2761,-0.5447,148041000.0,-437646000.0,2.3837,23.6711,0.0,0.1397,3.063,-0.1465,0.0,0.0,0.01,27.5343,-0.4184,1.6157,5.034,0.0795,0.1415,0.0422,0.5834,0.0,,,2021,STEP,
3,8.1713,15.4004,3.1013,25.3059,-0.0289,0.0229,28608500.0,-0.1183,0.3878,0.0897,8.1713,0.6435,-319112000.0,8.2231,2.2446,182983500.0,20.5305,25.8611,0.0,0.2592,0.0019,25.5391,0.2197,0.0,0.2811,0.0,17.5586,1.312,0.4188,-837000.0,0.0,340414500.0,81.9615,21139500.0,8.4035,1.2275,65093000.0,-319112000.0,0.4995,833.3333,0.0,0.7214,0.0,-0.4284,9.8326,0.0,0.0043,15.6111,0.0943,17.5586,2.2734,0.2956,0.0395,0.0012,0.6598,1.2033,,,2020,STEP,
4,0.0,8.8368,2.8966,25.3059,-0.1049,0.0,0.0,-0.3858,0.0,0.195,0.0,1.1264,0.0,8.2231,1.6693,125500000.0,0.0,25.8611,0.0,0.0,0.0119,25.5391,0.6919,0.0,0.0,0.0,17.5586,0.0,0.0,-3042000.0,0.0,0.0,81.9615,3845500.0,8.4035,0.8075,48409000.0,0.0,0.9528,833.3333,0.0,0.4303,0.0,7.7143,4.9655,0.0,0.0067,0.0,0.0943,17.5586,1.7742,0.2107,0.0395,0.0012,0.7408,0.0,,,2019,STEP,
5,4.2069,9.2759,3.6552,25.3059,0.0,0.0,0.0,0.0,0.1693,0.138,4.2069,0.0,-328000000.0,8.2231,1.9421,125500000.0,0.0,25.8611,0.0,0.0,0.0,25.5391,0.0,0.0,0.0,0.0,17.5586,0.5622,0.0,-3433000.0,0.0,478500000.0,81.9615,263000.0,8.4035,0.0,56321000.0,0.0,0.6953,833.3333,0.0,0.6454,0.0,16.2,4.9655,0.0,0.0,0.0,0.0943,17.5586,1.9421,0.3011,0.0395,0.0012,0.0,1.1803,,,2018,STEP,
6,0.0,5.6984,0.0,25.3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2231,1.6258,0.0,0.0,25.8611,0.0,0.0,0.0,25.5391,0.0,0.0,0.0,0.0,17.5586,0.0,0.0,-413000.0,0.0,0.0,81.9615,263000.0,8.4035,0.0,47533000.0,0.0,1.1808,833.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943,17.5586,1.6258,0.2416,0.0395,0.0012,0.0,0.0,,,2017,STEP,
0,85.097,52.8908,92.2675,5.4144,-1.5802,0.0124,,-0.3371,0.0198,0.0259,85.097,1.4385,2734130000.0,1.7005,16.6114,3076370000.0,0.0,23.935,0.0,96.2449,0.0299,21.8558,0.0216,0.0,524.5158,143.8004,1.0569,0.0969,0.7762,-59421000.0,,20526040000.0,124.3982,,7.5172,0.0,624638000.0,18872221000.0,1.6793,8.3278,0.0,0.1324,0.0,0.0214,399.9202,0.0,0.0071,0.0,0.8084,1.1428,18.1916,0.2048,0.1847,0.1201,0.4903,4.6996,0.0,0.0,2022,NNI,
1,76.5519,38.911,72.1517,8.9417,-1.5283,0.009,,-0.4455,0.0177,0.0153,76.5519,1.1081,2556420000.0,2.5103,10.9241,2790593500.0,0.0,44.7837,0.0,609.5287,0.0393,39.2873,0.0174,0.0,4660.8892,132.5469,1.276,0.0677,0.8251,-58952000.0,,22162100000.0,26.2052,,12.5729,0.0,421376000.0,21277054000.0,1.2213,9.5765,0.0,0.1409,0.0,0.0184,463.6946,0.0,0.0071,0.0,0.6785,1.3658,12.4524,0.262,0.1118,0.1044,0.4989,6.0573,0.0,0.0,2021,NNI,
2,67.29,44.2919,49.9574,11.8014,-2.901,0.0096,,-0.5709,0.0152,0.0094,67.29,1.6067,2195640000.0,1.6084,6.0366,2509721500.0,0.0,85.9757,0.0,67.9884,0.0655,58.0694,0.014,0.0,773.9608,117.7645,1.0587,0.0746,0.8585,-113312000.0,,23177565000.0,15.8046,,11.7177,0.0,235788000.0,22184749000.0,0.9905,7.7773,0.0,0.1404,0.0,0.0158,497.7145,0.0,0.0097,0.0,0.7891,1.1541,8.9375,0.2037,0.0847,0.1286,0.4802,7.3966,0.0,0.0,2020,NNI,
3,59.7072,44.4458,36.6994,11.2992,-2.3098,0.0101,,-0.4801,0.0058,-0.002,59.7072,0.5532,1670080000.0,1.3104,5.1543,2352936500.0,0.0,103.6823,0.0,31.0817,0.052,71.5979,0.0051,0.0,486.1576,68.864,0.9754,0.0728,0.8663,-92499000.0,,24464970000.0,14.9512,,12.0239,0.0,206416000.0,22940675000.0,2.108,16.4986,0.0,0.0603,0.0,0.0061,512.8736,0.0,0.0038,0.0,0.7161,1.0835,7.4641,0.0797,0.0885,0.0606,0.4488,8.5898,0.0,0.0,2019,NNI,
4,56.5836,42.6575,35.2431,14.6788,-3.0561,0.0108,,-0.677,0.0093,-0.0028,56.5836,0.5356,1651440000.0,1.227,3.5657,2240083000.0,0.0,157.1146,0.0,23.3752,0.0716,84.6026,0.0077,0.0,398.1522,84.2101,0.925,0.071,0.8844,-125023000.0,,24592705000.0,27.687,,13.133,0.0,145869000.0,24495951000.0,1.1886,9.3968,0.0,0.1017,0.0,0.0092,545.2282,0.0,0.0037,0.0,0.7713,1.0478,6.6218,0.1306,0.0681,0.1064,0.4023,9.6358,0.0,0.0,2018,NNI,
5,51.8134,29.8978,28.2974,13.7445,-3.7329,0.0074,,-1.1319,0.0068,0.003,51.8134,0.5556,1666310000.0,1.8289,3.9783,2118156000.0,0.0,135.0829,0.0,23.6336,0.1249,69.6911,0.0063,0.0,468.9414,69.4724,1.0553,0.0488,0.8933,-156005000.0,,25578770000.0,26.8281,,17.9747,0.0,166262000.0,23415321000.0,1.861,13.2077,0.0,0.0818,0.0,0.0073,512.2169,0.0,0.0035,0.0,0.7292,1.1494,7.7112,0.1386,0.0728,0.0757,0.4146,9.8858,0.0,0.0,2017,NNI,
6,48.5347,30.1147,33.384,9.4534,-1.5843,0.0072,,-0.5516,0.0089,0.0063,48.5347,0.99,1641250000.0,1.7111,5.4509,1981541500.0,0.0,109.3908,0.0,31.1855,0.0526,84.7561,0.0098,0.0,585.9277,81.0803,1.0617,0.0446,0.9072,-67602000.0,,28806120000.0,53.1596,,19.8004,0.0,232586000.0,26717743000.0,1.1692,8.5598,0.0,0.1296,0.0,0.0096,578.1361,0.0,0.0034,0.0,0.7465,1.1722,7.0353,0.1998,0.1058,0.1168,0.3611,11.9118,0.0,0.0,2016,NNI,
7,41.5594,26.4056,11.2452,4.0801,-0.3681,0.0065,,-0.1355,0.0089,0.0102,41.5594,1.5374,744710000.0,1.2713,8.2278,1808918000.0,0.0,77.7417,0.0,16.2498,0.0139,74.4122,0.0089,0.0,929.0539,74.2136,0.8078,0.0397,0.924,-16761000.0,,30258640000.0,18.1932,,24.2238,0.0,374604000.0,29240193000.0,1.4604,5.6995,0.0,0.1481,0.0,0.0091,617.3191,0.0,0.0044,0.0,0.4872,0.9017,8.5959,0.2229,0.2451,0.1755,0.3768,14.8539,0.0,0.0,2015,NNI,
8,37.1353,25.9257,10.4299,6.5052,-0.57,0.0056,,-0.2453,0.0106,0.0103,37.1353,2.3526,519550000.0,1.787,7.122,1584834000.0,0.0,89.7255,0.0,18.7105,0.022,83.0765,0.01,0.0,1115.3494,74.4289,1.2476,0.0416,0.9312,-26488000.0,,28934495000.0,22.8111,,24.6485,0.0,330961000.0,28866106000.0,1.162,6.9879,0.0,0.1941,0.0,0.0106,603.1278,0.0,0.0039,0.0,0.2413,1.3829,7.692,0.2553,0.1537,0.1431,0.3659,16.2414,0.0,0.0,2014,NNI,
9,31.0069,24.5641,9.0806,5.3015,-0.3653,0.0044,,-0.214,0.0111,0.0127,31.0069,2.3496,374240000.0,1.7155,7.9487,1304601500.0,0.0,74.2763,0.0,19.4653,0.0149,71.0131,0.0108,0.0,1229.0495,67.3406,1.3591,0.0421,0.9346,-17010000.0,,27189370000.0,10.6324,,24.035,0.0,370170000.0,26679375000.0,1.2792,6.4831,0.0,0.232,0.0,0.0113,557.3393,0.0,0.0029,0.0,0.1907,1.4859,8.3139,0.2646,0.1886,0.1542,0.3752,17.9747,0.0,0.0,2013,NNI,
0,28.31,5.0597,0.6595,0.0,0.0,0.0,69609500.0,0.0,0.0609,-0.0794,28.31,0.0,-2001447000.0,7.2948,-3.3154,1948716000.0,80.1274,-14.7849,11.1832,0.0737,0.0,-14.7849,0.0509,0.0,0.0737,45.2886,1.3038,0.095,0.2242,,0.0,3966087500.0,264.543,81006500.0,9.6877,2.7623,-246936000.0,-1657533000.0,-1.0221,11.4627,0.0,0.124,11.2821,-0.1458,12.767,0.0,0.0362,5.4139,-0.728,1.3038,-3.3154,0.6411,-0.0898,0.0872,0.0788,0.451,,,2022,MAIN,
1,25.94,4.1915,0.4732,0.0,0.0,0.0,53124500.0,0.0,0.1024,-0.2091,25.94,0.7495,-1812327000.0,10.7027,-7.4734,1651806500.0,71.3314,-7.2252,15.2299,0.0572,0.0,-7.2252,0.0472,0.0,0.0572,52.8742,1.7294,0.0895,0.1796,,0.0,3229827000.0,-8.6738,59522500.0,12.8827,2.5771,-515373000.0,-1469596000.0,-1.5581,9.3653,0.0,0.2002,15.419,-0.2257,9.6102,0.0,0.0377,5.4409,-0.5858,1.7294,-7.4734,1.1443,-0.1666,0.1068,0.0809,0.3705,,,2021,MAIN,
2,23.0537,3.388,0.4858,0.0,0.0,0.0,50109500.0,0.0,0.0107,-0.0274,23.0537,0.6283,-1172917000.0,9.5218,-0.8231,1525578500.0,81.5886,-49.1962,14.0005,0.0859,0.0,-49.1962,0.0419,0.0,0.0859,13.8536,1.3993,0.0812,0.2069,,0.0,2740456500.0,-82.1357,44189000.0,11.9522,2.847,-54084000.0,-868945000.0,-1.8407,87.1892,0.0,0.0193,14.1881,-0.034,8.7202,0.0,0.0486,4.4426,-0.5533,1.3993,-0.8231,0.132,-0.0255,0.0115,0.1057,0.3783,,,2020,MAIN,
3,24.4022,3.8655,0.8775,0.0,0.0,0.0,45066000.0,0.0,0.0492,-0.0177,24.4022,0.7434,-1069455000.0,11.1526,-0.5374,1506219500.0,75.6747,-96.5062,15.4499,0.1216,0.0,-96.5062,0.0471,0.0,0.1216,33.7125,1.7666,0.0924,0.2236,,0.0,2632487500.0,-75.9698,54601500.0,13.4164,2.6069,-33834000.0,-763267000.0,-0.2611,20.8261,0.0,0.086,15.7265,-0.1709,9.628,0.0,0.0414,5.4004,-0.394,1.7666,-0.5374,0.5324,-0.0125,0.048,0.093,0.3946,,,2019,MAIN,
4,24.5285,3.8778,0.9004,0.0,0.0,0.0,38008500.0,0.0,0.0698,-0.0503,24.5285,0.0,-983522000.0,8.7188,-1.8124,1428208500.0,62.0557,-24.0184,12.8767,0.127,0.0,-24.0184,0.0475,0.0,0.127,39.3803,1.3784,0.0969,0.2503,,0.0,2409410500.0,-357.5091,60670000.0,11.2258,2.8756,-109066000.0,-645336000.0,-0.6484,12.032,0.0,0.1178,13.0889,-0.2607,10.6218,0.0,0.0392,6.1395,-0.4834,1.3784,-1.8124,0.7208,-0.0536,0.0831,0.0901,0.433,,,2018,MAIN,
5,24.3486,3.6291,0.9089,31.0281,0.0,0.0,35738000.0,0.0,0.0787,0.0409,24.3486,0.0,-797156000.0,10.9945,1.2859,1290924500.0,64.4752,35.1563,14.6762,0.1473,0.0,35.1563,0.0503,0.0,0.1473,40.4728,1.6387,0.0949,0.1556,,0.0,2168873500.0,18.2594,36735000.0,12.4572,1.7233,72902000.0,-508672900.0,0.4273,13.3445,0.0,0.1322,14.914,-0.3354,6.2175,0.0,0.0487,5.7569,-0.3524,1.6387,1.2859,0.8293,0.0322,0.0749,0.1055,0.2554,,,2017,MAIN,
6,23.0943,3.4279,0.4705,0.0,0.0,0.0,31435000.0,0.0,0.0703,-0.0237,23.0943,0.0,-802133000.0,10.7178,-0.8213,1136187500.0,71.9054,-57.702,16.2196,0.0939,0.0,-57.702,0.0412,0.0,0.1082,37.1079,1.5909,0.0903,0.2792,,0.0,1975640000.0,-36.6323,15839500.0,13.8254,3.6458,-42730000.0,-566447000.0,-0.3076,13.8642,0.0,0.1223,16.4998,-0.2452,11.1232,0.0,0.0466,5.6733,-0.4197,1.5909,-0.8213,0.7788,-0.0224,0.0721,0.0986,0.4816,,,2016,MAIN,
7,21.8234,3.3541,0.4143,0.0,0.0,0.0,25505000.0,0.0,0.0585,-0.0818,21.8234,0.0,-755963000.0,8.67,-2.6776,1005438000.0,61.5108,-14.6228,13.555,0.0823,0.0,-14.6228,0.0428,0.0,0.0891,32.4916,1.3325,0.0921,0.2739,,0.0,1786356500.0,19.7915,21314000.0,11.6734,3.4875,-131392000.0,-532303000.0,-1.2581,13.5256,0.0,0.1039,13.8036,-0.1962,10.4881,0.0,0.038,6.4532,-0.5298,1.3325,-2.6776,0.6345,-0.0921,0.0739,0.0904,0.4806,,,2015,MAIN,
8,21.5979,3.2343,1.3885,0.0,0.0,0.0,19663500.0,0.0,0.066,-0.1325,21.5979,0.0,-670098000.0,9.0406,-4.3867,866257500.0,60.3471,-8.6578,13.6759,0.1576,0.0,-8.6578,0.0452,0.0,0.1576,33.6492,1.3538,0.0922,0.2602,,0.0,1526980000.0,-37.2711,37027000.0,11.7427,3.1469,-190918000.0,-447317000.0,-1.895,12.5494,0.0,0.1163,13.8756,-0.2252,10.1278,0.0,0.0299,7.1586,-0.5266,1.3538,-4.3867,0.7157,-0.15,0.0797,0.0806,0.4689,,,2014,MAIN,
9,21.6433,3.1814,0.9476,0.0,0.0,0.0,15317000.0,0.0,0.0808,-0.1924,21.6433,0.0,-516887000.0,10.2753,-6.5734,717754500.0,50.2992,-6.5906,16.3243,0.1334,0.0,-6.5906,0.0399,0.0,0.1334,35.991,1.5104,0.0972,0.3118,,0.0,1198200000.0,-17.6623,40123500.0,13.6174,4.0065,-240706000.0,-329837000.0,-2.4852,12.2895,0.0,0.1349,16.5835,-0.2936,11.5804,0.0,0.0361,7.6057,-0.4318,1.5104,-6.5734,0.8314,-0.2011,0.0814,0.078,0.5351,,,2013,MAIN,
0,55.1726,34.9963,54.9507,5.5081,-0.9306,0.0074,,-0.4509,0.0106,0.0637,55.1726,0.3784,-12158440000.0,2.3591,14.9887,2906258500.0,0.0,5.4515,0.0,0.0757,0.0266,5.1328,0.1266,53250.1462,0.6748,105.288,1.4964,0.0417,0.0679,-44985000.0,,40602970000.0,27.6301,34119530000.0,2.3348,0.0,724569000.0,-11414000000.0,1.7827,9.2452,0.0066,0.1485,0.0,-0.0387,54.1014,0.0,0.0127,0.0,-3.0464,1.6762,15.9193,0.2552,0.1815,0.1082,0.5503,0.9806,0.0,0.0,2022,UMBF,
1,65.1611,27.5255,217.6017,10.1569,-0.6171,0.0044,,-0.2716,0.0093,0.0153,65.1611,0.4048,-11935620000.0,3.855,10.4471,3081186000.0,0.0,-3.6949,0.0,0.2687,0.0224,-3.4888,0.0,282471.5647,0.7064,103.5955,1.6284,0.035,0.0824,-29787000.0,,37910490000.0,29.8281,31325590000.0,-1.4024,0.0,504295000.0,-11475410000.0,1.5129,14.4959,0.0015,0.1146,0.0,-0.0315,72.8907,0.0,0.016,0.0,-2.3302,1.7325,11.0641,0.2657,0.0985,0.069,0.6389,1.1186,0.0,0.0,2021,UMBF,
2,62.6732,28.432,108.5641,10.3153,-1.0729,0.0061,,-0.4816,0.0096,0.0074,62.6732,0.3659,-8850250000.0,2.4265,6.6881,2811694000.0,0.0,2.1357,0.0,0.176,0.0377,1.8404,0.5523,127798.4242,0.7162,91.7528,1.1008,0.0459,0.0783,-51648000.0,,29844430000.0,20.9604,24327245000.0,0.5024,0.0,321950000.0,-8426120000.0,1.304,11.5561,0.0032,0.1019,0.0,-0.0352,53.8578,0.0,0.011,0.0,-2.6649,1.1798,7.761,0.2093,0.0969,0.0865,0.6912,0.8593,0.0,0.0,2020,UMBF,
3,53.4333,26.4387,68.1111,12.2575,-1.369,0.0078,,-0.7445,0.0098,0.005,53.4333,0.2987,-7170250000.0,2.5962,5.5998,2417455000.0,0.0,7.3847,0.0,0.14,0.0518,5.934,0.1401,41071.4403,0.7073,77.5322,1.2846,0.0517,0.075,-66777000.0,,24956240000.0,22.4076,20442250000.0,1.5641,0.0,273156000.0,-6947290000.0,1.3955,13.728,0.0094,0.1008,0.0,-0.0366,40.8241,0.0,0.0115,0.0,-2.1415,1.3963,6.9688,0.1889,0.0816,0.0728,0.6251,0.764,0.0,0.0,2019,UMBF,
4,45.1703,22.9788,48.2613,12.3715,-1.0654,0.0084,,-0.5502,0.0087,0.0019,45.1703,0.3365,-6553810000.0,2.6533,4.9283,2205000500.0,0.0,2.9188,0.0,0.1135,0.0464,2.3999,0.0964,57915.9766,0.6945,63.4403,1.3498,0.0502,0.0686,-52561000.0,,22561350000.0,42.0046,18652130000.0,0.626,0.0,243135000.0,-6409070000.0,1.5124,15.3965,0.0065,0.0887,0.0,-0.0319,32.4653,0.0,0.0098,0.0,-2.1788,1.4799,5.9936,0.1725,0.0808,0.0649,0.6905,0.7187,0.0,0.0,2018,UMBF,
5,44.3187,21.1377,40.4305,12.1079,-0.6787,0.0092,,-0.3244,0.0116,0.0092,44.3187,0.3732,-6319680000.0,3.411,5.9548,2071957500.0,0.0,5.5888,0.0,0.1022,0.0321,5.017,0.0964,113422.559,0.6814,70.7517,1.6269,0.049,0.0616,-33410000.0,,21227055000.0,43.1566,17296805000.0,1.5744,0.0,293116000.0,-6204800000.0,1.3214,14.3625,0.0034,0.1193,0.0,-0.0417,27.2284,0.0,0.0128,0.0,-1.7807,1.7921,6.6335,0.2375,0.0826,0.0696,0.7101,0.6144,0.0,0.0,2017,UMBF,
6,40.1895,18.955,30.7568,15.1207,-1.0052,0.01,,-0.4502,0.008,0.0014,40.1895,0.3772,-6665290000.0,4.0411,5.0659,1928039000.0,0.0,9.3597,0.0,0.0807,0.053,7.8101,0.0518,218286.1502,0.6481,54.1277,1.906,0.0465,0.0935,-49081000.0,,19888385000.0,29.5268,15831680000.0,2.5015,0.0,247359000.0,-6545660000.0,1.8667,23.642,0.0018,0.0824,0.0,-0.0254,39.6035,0.0,0.0127,0.0,-1.782,2.1313,6.0711,0.1716,0.0661,0.0423,0.7461,0.9854,0.0,0.0,2016,UMBF,
